student_id,test_name,test_code,first_score,2,last_score,n_attempt,n_attempt_pass,ever_pass,state_passing_score,first_test_date,last_test_date
304261,5004 Elem Ed: MS Social Studies Subtest,5004,155,NA,155,1,1,1,155,2017-05-12T00:00:00Z,2017-05-12
336016,5004 Elem Ed: MS Social Studies Subtest,5004,155,NA,155,1,1,1,155,2017-05-12T00:00:00Z,2017-05-12
251203,5005 Elem Ed: MS Science Subtest,5005,159,NA,159,1,1,1,159,2017-05-12T00:00:00Z,2017-05-12
177872,5622 Principles of Learn & Teaching: Grades K-6,5622,151,161,161,3,1,1,154,2016-11-10T00:00:00Z,2017-05-12
248938,5003 Elem Ed: MS Mathematics Subtest,5003,161,NA,161,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
336016,5005 Elem Ed: MS Science Subtest,5005,162,NA,162,1,1,1,159,2017-05-12T00:00:00Z,2017-05-12
307317,5004 Elem Ed: MS Social Studies Subtest,5004,163,NA,163,1,1,1,155,2017-05-12T00:00:00Z,2017-05-12
248938,5004 Elem Ed: MS Social Studies Subtest,5004,166,NA,166,1,1,1,155,2017-05-12T00:00:00Z,2017-05-12
304261,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,166,NA,166,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
270220,5134 Art: Content Knowledge,5134,168,NA,168,1,1,1,151,2017-05-12T00:00:00Z,2017-05-12
273269,5004 Elem Ed: MS Social Studies Subtest,5004,144,169,169,3,1,1,155,2017-02-17T00:00:00Z,2017-05-12
304261,5003 Elem Ed: MS Mathematics Subtest,5003,169,NA,169,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
309897,5169 Middle School Mathematics,5169,173,NA,173,1,1,1,165,2017-05-12T00:00:00Z,2017-05-12
307317,5005 Elem Ed: MS Science Subtest,5005,174,NA,174,1,1,1,159,2017-05-12T00:00:00Z,2017-05-12
4551,5004 Elem Ed: MS Social Studies Subtest,5004,175,NA,175,1,1,1,155,2017-05-12T00:00:00Z,2017-05-12
267374,5025 Early Childhood Education,5025,175,NA,175,1,1,1,156,2017-05-12T00:00:00Z,2017-05-12
134258,5362 English to Speakers of Other Languages,5362,177,NA,177,1,1,1,155,2017-05-12T00:00:00Z,2017-05-12
248938,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,177,NA,177,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
81346,5004 Elem Ed: MS Social Studies Subtest,5004,152,178,178,2,1,1,155,2017-01-20T00:00:00Z,2017-05-12
283053,5941 World and US History: Content Knowledge,5941,178,NA,178,1,1,1,141,2017-05-12T00:00:00Z,2017-05-12
251203,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,179,NA,179,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
304261,5005 Elem Ed: MS Science Subtest,5005,182,NA,182,1,1,1,159,2017-05-12T00:00:00Z,2017-05-12
4551,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,183,NA,183,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
307317,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,183,NA,183,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
336016,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,183,NA,183,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
250506,5089 Middle School Social Studies,5089,184,NA,184,1,1,1,149,2017-05-12T00:00:00Z,2017-05-12
62635,5038 English Language Arts: Content Knowledge,5038,189,NA,189,1,1,1,167,2017-05-12T00:00:00Z,2017-05-12
4551,5003 Elem Ed: MS Mathematics Subtest,5003,190,NA,190,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
336016,5003 Elem Ed: MS Mathematics Subtest,5003,193,NA,193,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
4551,5005 Elem Ed: MS Science Subtest,5005,196,NA,196,1,1,1,159,2017-05-12T00:00:00Z,2017-05-12
307317,5003 Elem Ed: MS Mathematics Subtest,5003,200,NA,200,1,1,1,157,2017-05-12T00:00:00Z,2017-05-12
278479,5025 Early Childhood Education,5025,163,NA,163,1,1,1,156,2017-05-13T00:00:00Z,2017-05-13
251395,5047 Middle School English Language Arts,5047,148,171,171,3,1,1,164,2017-01-20T00:00:00Z,2017-05-13
256894,5235 Biology: Content Knowledge,5235,154,NA,154,1,1,1,139,2017-05-15T00:00:00Z,2017-05-15
236114,5134 Art: Content Knowledge,5134,172,NA,172,1,1,1,151,2017-05-15T00:00:00Z,2017-05-15
205699,5440 Middle School Science,5440,176,NA,176,1,1,1,150,2017-05-15T00:00:00Z,2017-05-15
245834,5161 Mathematics: Content Knowledge,5161,143,NA,143,1,0,0,160,2017-05-16T00:00:00Z,2017-05-16
122955,5161 Mathematics: Content Knowledge,5161,160,NA,160,1,1,1,160,2017-05-16T00:00:00Z,2017-05-16
275430,5161 Mathematics: Content Knowledge,5161,168,NA,168,1,1,1,160,2017-05-16T00:00:00Z,2017-05-16
112357,5047 Middle School English Language Arts,5047,147,169,169,2,1,1,164,2017-03-17T00:00:00Z,2017-05-16
27794,5047 Middle School English Language Arts,5047,159,171,171,2,1,1,164,2017-03-16T00:00:00Z,2017-05-16
256894,5038 English Language Arts: Content Knowledge,5038,162,172,172,2,1,1,167,2017-04-19T00:00:00Z,2017-05-16
256762,5622 Principles of Learn & Teaching: Grades K-6,5622,177,NA,177,1,1,1,154,2017-05-16T00:00:00Z,2017-05-16
283276,5003 Elem Ed: MS Mathematics Subtest,5003,140,188,188,3,1,1,157,2016-08-09T00:00:00Z,2017-05-16
279240,5235 Biology: Content Knowledge,5235,157,NA,157,1,1,1,139,2017-05-17T00:00:00Z,2017-05-17
259069,5134 Art: Content Knowledge,5134,172,NA,172,1,1,1,151,2017-05-17T00:00:00Z,2017-05-17
250838,5003 Elem Ed: MS Mathematics Subtest,5003,152,177,177,2,1,1,157,2017-02-17T00:00:00Z,2017-05-17
317887,5113 Music: Content Knowledge,5113,163,NA,163,1,1,1,148,2017-05-19T00:00:00Z,2017-05-19
213460,5623 Principles of Learn & Teaching: Grades 5-9,5623,175,NA,175,1,1,1,154,2017-05-19T00:00:00Z,2017-05-19
76209,5005 Elem Ed: MS Science Subtest,5005,155,176,176,2,1,1,159,2016-11-03T00:00:00Z,2017-05-19
133444,5047 Middle School English Language Arts,5047,154,156,156,4,0,0,164,2016-11-11T00:00:00Z,2017-05-20
294773,5005 Elem Ed: MS Science Subtest,5005,156,159,159,4,1,1,159,2016-05-11T00:00:00Z,2017-05-20
250838,5004 Elem Ed: MS Social Studies Subtest,5004,144,161,161,2,1,1,155,2017-02-17T00:00:00Z,2017-05-20
294773,5004 Elem Ed: MS Social Studies Subtest,5004,153,166,166,5,1,1,155,2016-05-11T00:00:00Z,2017-05-20
250471,5004 Elem Ed: MS Social Studies Subtest,5004,175,NA,175,1,1,1,155,2017-05-20T00:00:00Z,2017-05-20
250471,5005 Elem Ed: MS Science Subtest,5005,179,NA,179,1,1,1,159,2017-05-20T00:00:00Z,2017-05-20
250471,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,181,NA,181,1,1,1,157,2017-05-20T00:00:00Z,2017-05-20
250471,5003 Elem Ed: MS Mathematics Subtest,5003,196,NA,196,1,1,1,157,2017-05-20T00:00:00Z,2017-05-20
277196,5004 Elem Ed: MS Social Studies Subtest,5004,149,161,161,5,1,1,155,2016-11-03T00:00:00Z,2017-06-12
114666,5038 English Language Arts: Content Knowledge,5038,173,NA,173,1,1,1,167,2017-06-12T00:00:00Z,2017-06-12
284367,5691 Special Ed: Preschool/Early Childhood,5691,184,NA,184,1,1,1,159,2017-06-12T00:00:00Z,2017-06-12
712,5691 Special Ed: Preschool/Early Childhood,5691,158,159,159,5,1,1,159,2016-05-31T00:00:00Z,2017-06-13
280161,5004 Elem Ed: MS Social Studies Subtest,5004,152,163,163,4,1,1,155,2017-01-19T00:00:00Z,2017-06-13
281330,5005 Elem Ed: MS Science Subtest,5005,152,165,165,2,1,1,159,2016-11-04T00:00:00Z,2017-06-13
311235,5004 Elem Ed: MS Social Studies Subtest,5004,166,NA,166,1,1,1,155,2017-06-13T00:00:00Z,2017-06-13
256782,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,138,169,169,2,1,1,157,2017-04-12T00:00:00Z,2017-06-13
311235,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,171,NA,171,1,1,1,157,2017-06-13T00:00:00Z,2017-06-13
336016,5169 Middle School Mathematics,5169,171,NA,171,1,1,1,165,2017-06-13T00:00:00Z,2017-06-13
311235,5003 Elem Ed: MS Mathematics Subtest,5003,179,NA,179,1,1,1,157,2017-06-13T00:00:00Z,2017-06-13
272064,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,182,NA,182,1,1,1,157,2017-06-13T00:00:00Z,2017-06-13
272064,5003 Elem Ed: MS Mathematics Subtest,5003,186,NA,186,1,1,1,157,2017-06-13T00:00:00Z,2017-06-13
311235,5005 Elem Ed: MS Science Subtest,5005,187,NA,187,1,1,1,159,2017-06-13T00:00:00Z,2017-06-13
272064,5005 Elem Ed: MS Science Subtest,5005,197,NA,197,1,1,1,159,2017-06-13T00:00:00Z,2017-06-13
272064,5004 Elem Ed: MS Social Studies Subtest,5004,198,NA,198,1,1,1,155,2017-06-13T00:00:00Z,2017-06-13
271813,5047 Middle School English Language Arts,5047,140,146,146,4,0,0,164,2016-05-12T00:00:00Z,2017-06-14
276650,5047 Middle School English Language Arts,5047,151,152,152,6,0,0,164,2016-08-10T00:00:00Z,2017-06-14
248356,5003 Elem Ed: MS Mathematics Subtest,5003,158,NA,158,1,1,1,157,2017-06-14T00:00:00Z,2017-06-14
247896,5622 Principles of Learn & Teaching: Grades K-6,5622,126,161,161,2,1,1,154,2016-11-09T00:00:00Z,2017-06-14
278479,5691 Special Ed: Preschool/Early Childhood,5691,163,NA,163,1,1,1,159,2017-06-14T00:00:00Z,2017-06-14
252730,5047 Middle School English Language Arts,5047,162,164,164,2,1,1,164,2017-04-13T00:00:00Z,2017-06-14
311235,5047 Middle School English Language Arts,5047,165,NA,165,1,1,1,164,2017-06-14T00:00:00Z,2017-06-14
248356,5004 Elem Ed: MS Social Studies Subtest,5004,166,NA,166,1,1,1,155,2017-06-14T00:00:00Z,2017-06-14
248356,5005 Elem Ed: MS Science Subtest,5005,170,NA,170,1,1,1,159,2017-06-14T00:00:00Z,2017-06-14
102039,5025 Early Childhood Education,5025,149,171,171,2,1,1,156,2017-05-09T00:00:00Z,2017-06-14
97432,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,176,NA,176,1,1,1,157,2017-06-14T00:00:00Z,2017-06-14
200200,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,176,NA,176,1,1,1,157,2017-06-14T00:00:00Z,2017-06-14
27794,5003 Elem Ed: MS Mathematics Subtest,5003,147,179,179,3,1,1,157,2017-03-15T00:00:00Z,2017-06-14
97432,5005 Elem Ed: MS Science Subtest,5005,182,NA,182,1,1,1,159,2017-06-14T00:00:00Z,2017-06-14
248356,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,182,NA,182,1,1,1,157,2017-06-14T00:00:00Z,2017-06-14
278864,5161 Mathematics: Content Knowledge,5161,187,NA,187,1,1,1,160,2017-06-14T00:00:00Z,2017-06-14
352158,5362 English to Speakers of Other Languages,5362,187,NA,187,1,1,1,155,2017-06-14T00:00:00Z,2017-06-14
97432,5003 Elem Ed: MS Mathematics Subtest,5003,190,NA,190,1,1,1,157,2017-06-14T00:00:00Z,2017-06-14
200200,5003 Elem Ed: MS Mathematics Subtest,5003,190,NA,190,1,1,1,157,2017-06-14T00:00:00Z,2017-06-14
200200,5005 Elem Ed: MS Science Subtest,5005,190,NA,190,1,1,1,159,2017-06-14T00:00:00Z,2017-06-14
200200,5004 Elem Ed: MS Social Studies Subtest,5004,195,NA,195,1,1,1,155,2017-06-14T00:00:00Z,2017-06-14
278756,5169 Middle School Mathematics,5169,200,NA,200,1,1,1,165,2017-06-14T00:00:00Z,2017-06-14
301967,5641 Theatre,5641,157,NA,157,1,1,1,148,2017-06-15T00:00:00Z,2017-06-15
276412,5003 Elem Ed: MS Mathematics Subtest,5003,158,NA,158,1,1,1,157,2017-06-15T00:00:00Z,2017-06-15
238666,5543 Special Ed: Core Know Mild to Moderate App,5543,162,NA,162,1,1,1,153,2017-06-15T00:00:00Z,2017-06-15
255515,5691 Special Ed: Preschool/Early Childhood,5691,168,NA,168,1,1,1,159,2017-06-15T00:00:00Z,2017-06-15
270603,5025 Early Childhood Education,5025,170,NA,170,1,1,1,156,2017-06-15T00:00:00Z,2017-06-15
304990,5691 Special Ed: Preschool/Early Childhood,5691,171,NA,171,1,1,1,159,2017-06-15T00:00:00Z,2017-06-15
246209,5161 Mathematics: Content Knowledge,5161,174,NA,174,1,1,1,160,2017-06-15T00:00:00Z,2017-06-15
278756,5004 Elem Ed: MS Social Studies Subtest,5004,176,NA,176,1,1,1,155,2017-06-15T00:00:00Z,2017-06-15
317309,5691 Special Ed: Preschool/Early Childhood,5691,177,NA,177,1,1,1,159,2017-06-15T00:00:00Z,2017-06-15
298989,5691 Special Ed: Preschool/Early Childhood,5691,179,NA,179,1,1,1,159,2017-06-15T00:00:00Z,2017-06-15
250116,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,182,NA,182,1,1,1,157,2017-06-15T00:00:00Z,2017-06-15
183009,5025 Early Childhood Education,5025,185,NA,185,1,1,1,156,2017-06-15T00:00:00Z,2017-06-15
278756,5005 Elem Ed: MS Science Subtest,5005,185,NA,185,1,1,1,159,2017-06-15T00:00:00Z,2017-06-15
250116,5003 Elem Ed: MS Mathematics Subtest,5003,186,NA,186,1,1,1,157,2017-06-15T00:00:00Z,2017-06-15
278864,5038 English Language Arts: Content Knowledge,5038,186,NA,186,1,1,1,167,2017-06-15T00:00:00Z,2017-06-15
278756,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,192,NA,192,1,1,1,157,2017-06-15T00:00:00Z,2017-06-15
278756,5003 Elem Ed: MS Mathematics Subtest,5003,199,NA,199,1,1,1,157,2017-06-15T00:00:00Z,2017-06-15
272776,5004 Elem Ed: MS Social Studies Subtest,5004,152,156,156,2,1,1,155,2017-04-22T00:00:00Z,2017-06-16
328295,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,158,NA,158,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
256925,5005 Elem Ed: MS Science Subtest,5005,160,NA,160,1,1,1,159,2017-06-16T00:00:00Z,2017-06-16
252408,5004 Elem Ed: MS Social Studies Subtest,5004,163,NA,163,1,1,1,155,2017-06-16T00:00:00Z,2017-06-16
328295,5004 Elem Ed: MS Social Studies Subtest,5004,163,NA,163,1,1,1,155,2017-06-16T00:00:00Z,2017-06-16
304261,5440 Middle School Science,5440,164,NA,164,1,1,1,150,2017-06-16T00:00:00Z,2017-06-16
250623,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,165,NA,165,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
252408,5003 Elem Ed: MS Mathematics Subtest,5003,165,NA,165,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
272675,5004 Elem Ed: MS Social Studies Subtest,5004,166,NA,166,1,1,1,155,2017-06-16T00:00:00Z,2017-06-16
256925,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,167,NA,167,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
328295,5005 Elem Ed: MS Science Subtest,5005,167,NA,167,1,1,1,159,2017-06-16T00:00:00Z,2017-06-16
249213,5003 Elem Ed: MS Mathematics Subtest,5003,169,NA,169,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
272675,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,169,NA,169,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
249213,5005 Elem Ed: MS Science Subtest,5005,170,NA,170,1,1,1,159,2017-06-16T00:00:00Z,2017-06-16
249213,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,171,NA,171,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
252408,5622 Principles of Learn & Teaching: Grades K-6,5622,174,NA,174,1,1,1,154,2017-06-16T00:00:00Z,2017-06-16
255114,5113 Music: Content Knowledge,5113,174,NA,174,1,1,1,148,2017-06-16T00:00:00Z,2017-06-16
252408,5005 Elem Ed: MS Science Subtest,5005,175,NA,175,1,1,1,159,2017-06-16T00:00:00Z,2017-06-16
256925,5004 Elem Ed: MS Social Studies Subtest,5004,176,NA,176,1,1,1,155,2017-06-16T00:00:00Z,2017-06-16
272675,5005 Elem Ed: MS Science Subtest,5005,177,NA,177,1,1,1,159,2017-06-16T00:00:00Z,2017-06-16
183009,5691 Special Ed: Preschool/Early Childhood,5691,180,NA,180,1,1,1,159,2017-06-16T00:00:00Z,2017-06-16
252408,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,180,NA,180,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
283053,5081 Social Studies: Content Knowledge,5081,182,NA,182,1,1,1,150,2017-06-16T00:00:00Z,2017-06-16
256925,5003 Elem Ed: MS Mathematics Subtest,5003,186,NA,186,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
272675,5003 Elem Ed: MS Mathematics Subtest,5003,193,NA,193,1,1,1,157,2017-06-16T00:00:00Z,2017-06-16
245139,5003 Elem Ed: MS Mathematics Subtest,5003,157,109,109,2,1,1,157,2017-05-09T00:00:00Z,2017-06-17
61911,5003 Elem Ed: MS Mathematics Subtest,5003,128,133,133,6,0,0,157,2015-06-15T00:00:00Z,2017-06-17
245139,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,154,165,165,2,1,1,157,2017-05-09T00:00:00Z,2017-06-17
39526,5005 Elem Ed: MS Science Subtest,5005,144,170,170,5,1,1,159,2016-12-06T00:00:00Z,2017-06-17
238666,5004 Elem Ed: MS Social Studies Subtest,5004,158,NA,158,1,1,1,155,2017-06-19T00:00:00Z,2017-06-19
238666,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,163,NA,163,1,1,1,157,2017-06-19T00:00:00Z,2017-06-19
278279,5091 Physical Education: Content Knowledge,5091,153,NA,153,1,1,1,143,2017-06-20T00:00:00Z,2017-06-20
251203,5003 Elem Ed: MS Mathematics Subtest,5003,149,158,158,2,1,1,157,2017-05-12T00:00:00Z,2017-06-20
278279,5161 Mathematics: Content Knowledge,5161,148,166,166,2,1,1,160,2017-05-11T00:00:00Z,2017-06-20
130421,5931 Government/Political Science,5931,176,NA,176,1,1,1,149,2017-06-20T00:00:00Z,2017-06-20
284032,5691 Special Ed: Preschool/Early Childhood,5691,176,NA,176,1,1,1,159,2017-06-20T00:00:00Z,2017-06-20
140639,5004 Elem Ed: MS Social Studies Subtest,5004,161,NA,161,1,1,1,155,2017-06-21T00:00:00Z,2017-06-21
140639,5005 Elem Ed: MS Science Subtest,5005,162,NA,162,1,1,1,159,2017-06-21T00:00:00Z,2017-06-21
248985,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,165,NA,165,1,1,1,157,2017-06-21T00:00:00Z,2017-06-21
275303,5004 Elem Ed: MS Social Studies Subtest,5004,166,NA,166,1,1,1,155,2017-06-21T00:00:00Z,2017-06-21
275543,5004 Elem Ed: MS Social Studies Subtest,5004,146,171,171,3,1,1,155,2017-04-14T00:00:00Z,2017-06-21
248985,5003 Elem Ed: MS Mathematics Subtest,5003,176,NA,176,1,1,1,157,2017-06-21T00:00:00Z,2017-06-21
275303,5005 Elem Ed: MS Science Subtest,5005,187,NA,187,1,1,1,159,2017-06-21T00:00:00Z,2017-06-21
275303,5003 Elem Ed: MS Mathematics Subtest,5003,190,NA,190,1,1,1,157,2017-06-21T00:00:00Z,2017-06-21
275303,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,192,NA,192,1,1,1,157,2017-06-21T00:00:00Z,2017-06-21
271479,5921 Geography,5921,157,NA,157,1,1,1,153,2017-06-22T00:00:00Z,2017-06-22
248356,5047 Middle School English Language Arts,5047,164,NA,164,1,1,1,164,2017-06-22T00:00:00Z,2017-06-22
294773,5047 Middle School English Language Arts,5047,152,170,170,4,1,1,164,2016-05-12T00:00:00Z,2017-06-22
39526,5004 Elem Ed: MS Social Studies Subtest,5004,132,171,171,6,1,1,155,2016-12-06T00:00:00Z,2017-06-22
325602,5691 Special Ed: Preschool/Early Childhood,5691,172,NA,172,1,1,1,159,2017-06-22T00:00:00Z,2017-06-22
245853,5691 Special Ed: Preschool/Early Childhood,5691,173,NA,173,1,1,1,159,2017-06-22T00:00:00Z,2017-06-22
255072,5691 Special Ed: Preschool/Early Childhood,5691,177,NA,177,1,1,1,159,2017-06-22T00:00:00Z,2017-06-22
313966,5691 Special Ed: Preschool/Early Childhood,5691,181,NA,181,1,1,1,159,2017-06-22T00:00:00Z,2017-06-22
280161,5047 Middle School English Language Arts,5047,154,165,165,4,1,1,164,2017-01-20T00:00:00Z,2017-06-23
256107,5691 Special Ed: Preschool/Early Childhood,5691,173,NA,173,1,1,1,159,2017-06-23T00:00:00Z,2017-06-23
59267,5691 Special Ed: Preschool/Early Childhood,5691,174,NA,174,1,1,1,159,2017-06-23T00:00:00Z,2017-06-23
256067,5038 English Language Arts: Content Knowledge,5038,174,NA,174,1,1,1,167,2017-06-23T00:00:00Z,2017-06-23
198292,5622 Principles of Learn & Teaching: Grades K-6,5622,175,NA,175,1,1,1,154,2017-06-23T00:00:00Z,2017-06-23
250471,5543 Special Ed: Core Know Mild to Moderate App,5543,179,NA,179,1,1,1,153,2017-06-23T00:00:00Z,2017-06-23
308953,5134 Art: Content Knowledge,5134,185,NA,185,1,1,1,151,2017-06-23T00:00:00Z,2017-06-23
250838,5005 Elem Ed: MS Science Subtest,5005,144,135,135,3,0,0,159,2017-02-17T00:00:00Z,2017-06-24
283276,5005 Elem Ed: MS Science Subtest,5005,156,160,160,2,1,1,159,2016-08-09T00:00:00Z,2017-06-24
270603,5691 Special Ed: Preschool/Early Childhood,5691,173,NA,173,1,1,1,159,2017-06-24T00:00:00Z,2017-06-24
273575,5691 Special Ed: Preschool/Early Childhood,5691,173,NA,173,1,1,1,159,2017-06-24T00:00:00Z,2017-06-24
259069,5195 Spanish: World Language,5195,178,NA,178,1,1,1,163,2017-07-07T00:00:00Z,2017-07-07
352158,5195 Spanish: World Language,5195,186,NA,186,1,1,1,163,2017-07-07T00:00:00Z,2017-07-07
256782,5004 Elem Ed: MS Social Studies Subtest,5004,141,160,160,3,1,1,155,2017-04-12T00:00:00Z,2017-07-10
302473,5005 Elem Ed: MS Science Subtest,5005,157,170,170,2,1,1,159,2017-05-09T00:00:00Z,2017-07-10
286423,5004 Elem Ed: MS Social Studies Subtest,5004,140,171,171,4,1,1,155,2016-10-05T00:00:00Z,2017-07-10
276249,5038 English Language Arts: Content Knowledge,5038,142,NA,142,1,0,0,167,2017-07-11T00:00:00Z,2017-07-11
257882,5941 World and US History: Content Knowledge,5941,155,NA,155,1,1,1,141,2017-07-11T00:00:00Z,2017-07-11
245139,5005 Elem Ed: MS Science Subtest,5005,132,159,159,3,1,1,159,2017-05-09T00:00:00Z,2017-07-11
84043,5038 English Language Arts: Content Knowledge,5038,170,NA,170,1,1,1,167,2017-07-11T00:00:00Z,2017-07-11
91726,5089 Middle School Social Studies,5089,172,NA,172,1,1,1,149,2017-07-11T00:00:00Z,2017-07-11
256782,5440 Middle School Science,5440,124,142,142,3,0,0,150,2017-04-13T00:00:00Z,2017-07-12
32311,5004 Elem Ed: MS Social Studies Subtest,5004,168,NA,168,1,1,1,155,2017-07-12T00:00:00Z,2017-07-12
272366,5941 World and US History: Content Knowledge,5941,131,NA,131,1,0,0,141,2017-07-13T00:00:00Z,2017-07-13
277411,5941 World and US History: Content Knowledge,5941,149,NA,149,1,1,1,141,2017-07-13T00:00:00Z,2017-07-13
32311,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,161,NA,161,1,1,1,157,2017-07-13T00:00:00Z,2017-07-13
267112,5003 Elem Ed: MS Mathematics Subtest,5003,147,157,157,3,1,1,157,2016-08-09T00:00:00Z,2017-07-14
251175,5005 Elem Ed: MS Science Subtest,5005,153,159,159,3,1,1,159,2017-01-18T00:00:00Z,2017-07-14
272206,5089 Middle School Social Studies,5089,158,NA,158,1,1,1,149,2017-07-15T00:00:00Z,2017-07-15
250116,5047 Middle School English Language Arts,5047,165,NA,165,1,1,1,164,2017-07-15T00:00:00Z,2017-07-15
272368,5004 Elem Ed: MS Social Studies Subtest,5004,166,NA,166,1,1,1,155,2017-07-17T00:00:00Z,2017-07-17
355927,5005 Elem Ed: MS Science Subtest,5005,167,NA,167,1,1,1,159,2017-07-17T00:00:00Z,2017-07-17
273980,5089 Middle School Social Studies,5089,168,NA,168,1,1,1,149,2017-07-17T00:00:00Z,2017-07-17
355927,5004 Elem Ed: MS Social Studies Subtest,5004,171,NA,171,1,1,1,155,2017-07-17T00:00:00Z,2017-07-17
283180,5038 English Language Arts: Content Knowledge,5038,172,NA,172,1,1,1,167,2017-07-17T00:00:00Z,2017-07-17
302473,5004 Elem Ed: MS Social Studies Subtest,5004,147,176,176,2,1,1,155,2017-05-09T00:00:00Z,2017-07-17
325262,5235 Biology: Content Knowledge,5235,177,NA,177,1,1,1,139,2017-07-17T00:00:00Z,2017-07-17
355927,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,179,NA,179,1,1,1,157,2017-07-17T00:00:00Z,2017-07-17
355927,5003 Elem Ed: MS Mathematics Subtest,5003,196,NA,196,1,1,1,157,2017-07-17T00:00:00Z,2017-07-17
111158,5089 Middle School Social Studies,5089,153,NA,153,1,1,1,149,2017-07-18T00:00:00Z,2017-07-18
272368,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,164,NA,164,1,1,1,157,2017-07-18T00:00:00Z,2017-07-18
257953,5134 Art: Content Knowledge,5134,170,NA,170,1,1,1,151,2017-07-18T00:00:00Z,2017-07-18
238014,5362 English to Speakers of Other Languages,5362,171,NA,171,1,1,1,155,2017-07-18T00:00:00Z,2017-07-18
245895,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,172,NA,172,1,1,1,157,2017-07-18T00:00:00Z,2017-07-18
245895,5003 Elem Ed: MS Mathematics Subtest,5003,179,NA,179,1,1,1,157,2017-07-18T00:00:00Z,2017-07-18
265278,5440 Middle School Science,5440,145,NA,145,1,0,0,150,2017-07-19T00:00:00Z,2017-07-19
305277,5941 World and US History: Content Knowledge,5941,146,NA,146,1,1,1,141,2017-07-19T00:00:00Z,2017-07-19
252946,5004 Elem Ed: MS Social Studies Subtest,5004,147,NA,147,1,0,0,155,2017-07-19T00:00:00Z,2017-07-19
6953,5089 Middle School Social Studies,5089,149,NA,149,1,1,1,149,2017-07-19T00:00:00Z,2017-07-19
267112,5089 Middle School Social Studies,5089,151,NA,151,1,1,1,149,2017-07-19T00:00:00Z,2017-07-19
111158,5003 Elem Ed: MS Mathematics Subtest,5003,157,NA,157,1,1,1,157,2017-07-19T00:00:00Z,2017-07-19
326492,5004 Elem Ed: MS Social Studies Subtest,5004,158,NA,158,1,1,1,155,2017-07-19T00:00:00Z,2017-07-19
252946,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,159,NA,159,1,1,1,157,2017-07-19T00:00:00Z,2017-07-19
272206,5003 Elem Ed: MS Mathematics Subtest,5003,161,NA,161,1,1,1,157,2017-07-19T00:00:00Z,2017-07-19
269932,5089 Middle School Social Studies,5089,163,NA,163,1,1,1,149,2017-07-19T00:00:00Z,2017-07-19
264554,5005 Elem Ed: MS Science Subtest,5005,138,164,164,3,1,1,159,2017-05-09T00:00:00Z,2017-07-19
248938,5005 Elem Ed: MS Science Subtest,5005,157,164,164,2,1,1,159,2017-05-12T00:00:00Z,2017-07-19
